congress,name,party,state,fiedler,y,connected
99,"Leahy, Patrick Joseph",Democrat,VT,-0.9769079640748423,-0.17356581891229694,TRUE
99,"Gore, Albert Arnold, Jr.",Democrat,TN,-0.9647063858475541,0.062097270671072735,TRUE
99,"Quayle, James Danforth (Dan)",Republican,IN,0.9999999999999998,-0.1956729700735229,TRUE
99,"Chafee, John Hubbard",Republican,RI,0.7786891733863814,-0.6150681393608415,TRUE
99,"Danforth, John Claggett",Republican,MO,0.9656126494113342,-0.1762876487741356,TRUE
99,"Deconcini, Dennis Webster",Democrat,AZ,-0.840040999299801,0.31481382820653314,TRUE
99,"Hatch, Orrin Grant",Republican,UT,0.9923757964958351,-0.1589719751331271,TRUE
99,"Lugar, Richard Green",Republican,IN,0.980558262032903,-0.12175593360740644,TRUE
99,"Moynihan, Daniel Patrick",Democrat,NY,-0.9400218483251682,-0.35029175877883156,TRUE
99,"Sasser, James Ralph",Democrat,TN,-0.950584616025125,0.13879936916357583,TRUE
99,"Wallop, Malcolm",Republican,WY,0.9639362312738737,-0.11512217984774842,TRUE
99,"Zorinsky, Edward",Democrat,NE,0.17073042087545454,0.829738881602101,TRUE
99,"Gramm, William Philip (Phil)",Republican,TX,0.9948384530024907,-0.10420966857399494,TRUE
99,"Boren, David Lyle",Democrat,OK,-0.08805234393093875,1,TRUE
99,"Boschwitz, Rudolph Eli (Rudy)",Republican,MN,0.9523388709536256,-0.09405868814243812,TRUE
99,"Durenberger, David Ferdinand",Republican,MN,0.886298322370662,-0.24486585543076644,TRUE
99,"Exon, J. James",Democrat,NE,-0.7012529634755369,0.5375978148310827,TRUE
99,"Heflin, Howell Thomas",Democrat,AL,0.1870110369232869,0.9515668933434225,TRUE
99,"Humphrey, Gordon John",Republican,NH,0.9782756255945038,-0.1595834591652241,TRUE
99,"Kassebaum, Nancy Landon",Republican,KS,0.9523388709536256,-0.09405868814243812,TRUE
99,"Levin, Carl",Democrat,MI,-0.9964817885588644,-0.1678405114148399,TRUE
99,"Simpson, Alan Kooi",Republican,WY,0.9971511643534072,-0.16676046911431064,TRUE
99,"Warner, John William",Republican,VA,0.9303162382628829,0.1445029597825349,TRUE
99,"Mitchell, George John",Democrat,ME,-0.9691835424628765,-0.16769788118253315,TRUE
99,"D'amato, Alfonse Marcello",Republican,NY,0.8346400318854685,-0.09748733948297539,TRUE
99,"Denton, Jeremiah Andrew, Jr.",Republican,AL,0.9674973349939011,0.014298520750757104,TRUE
99,"Dixon, Alan John",Democrat,IL,-0.7300175489912306,0.27623457071692203,TRUE
99,"Gorton, Thomas Slade, Iii (Slade)",Republican,WA,0.9423216514369659,-0.19907977197375137,TRUE
99,"Hawkins, Paula",Republican,FL,0.9749549467573804,-0.1186031213242128,TRUE
99,"Mattingly, Mack Francis",Republican,GA,0.935015395776654,0.11150620808850409,TRUE
99,"Murkowski, Frank Hughes",Republican,AK,0.9663807159314584,-0.11608483982842466,TRUE
99,"Nickles, Donald Lee",Republican,OK,0.9479687099977618,0.18999561327926595,TRUE
99,"Rudman, Warren Bruce",Republican,NH,0.9828554967808452,-0.14244684781978478,TRUE
99,"Specter, Arlen",Republican,PA,-0.5578645943358094,-0.40179339842299,TRUE
99,"Bingaman, Jesse Francis, Jr. (Jeff)",Democrat,NM,-0.959840579953941,0.08970351836072665,TRUE
99,"Hecht, Jacob Chic",Republican,NV,1,-0.1956729700735228,TRUE
99,"Lautenberg, Frank Raleigh",Democrat,NJ,-0.9449104378029946,-0.4381283546139435,TRUE
99,"Wilson, Pete",Republican,CA,0.9763518919114127,-0.0680803439634472,TRUE
99,"Evans, Daniel Jackson",Republican,WA,0.9456640961166554,-0.4118908340539379,TRUE
99,"Kerry, John Forbes",Democrat,MA,-0.9661117923422343,-0.16186641129359713,TRUE
99,"Mcconnell, Addison Mitchell (Mitch)",Republican,KY,0.9375747743452938,0.1422968434512759,TRUE
99,"Rockefeller, John Davison Iv (Jay)",Democrat,WV,-0.9269293377429527,6.959603131106995e-5,TRUE
99,"Long, Russell Billiu",Democrat,LA,0.6140176799251094,0.4539994862012555,TRUE
99,"Stennis, John Cornelius",Democrat,MS,0.04529932455117458,0.8874588087910884,TRUE
99,"Mcclure, James Albertus",Republican,ID,0.9538024454376886,-0.01395247291621704,TRUE
99,"Trible, Paul Seward, Jr.",Republican,VA,0.935015395776654,0.11150620808850409,TRUE
99,"Bradley, William Warren (Bill)",Democrat,NJ,-0.9411799011346775,-0.30296243329928196,TRUE
99,"Eagleton, Thomas Francis",Democrat,MO,-0.9695048384247902,-0.2446224286968307,TRUE
99,"Stevens, Theodore Fulton (Ted)",Republican,AK,0.9934765689017941,-0.17852801484125203,TRUE
99,"Garn, Edwin Jacob (Jake)",Republican,UT,0.9776326882672077,-0.11128871971641241,TRUE
100,"Bentsen, Lloyd Millard, Jr.",Democrat,TX,-0.975516910347378,0.55609933245393806,TRUE
100,"Burdick, Quentin Northrup",Democrat,ND,-0.9965085788752537,0.5438125223391668,TRUE
100,"Byrd, Robert Carlyle",Democrat,WV,-0.9735601109588256,0.49464023958363024,TRUE
100,"Inouye, Daniel Ken",Democrat,HI,-0.9927930515499828,0.5312906936434052,TRUE
100,"Proxmire, William",Democrat,WI,-0.7433166484700935,0.4284983156775699,TRUE
100,"Stennis, John Cornelius",Democrat,MS,-0.9860527679274573,0.6402839899336534,TRUE
100,"Thurmond, James Strom",Republican,SC,0.9825913739374204,0.6423257841057377,TRUE
100,"Dole, Robert Joseph",Republican,KS,0.9821361384438689,0.5333650793890952,TRUE
100,"Stafford, Robert Theodore",Republican,VT,-0.7392264914947256,-0.30808847517418947,TRUE
100,"Matsunaga, Spark Masayuki",Democrat,HI,-0.9986028844554201,0.39489026834322405,TRUE
100,"Adams, Brockman (Brock)",Democrat,WA,-0.9900820729628839,0.3069916158527688,TRUE
100,"Pryor, David Hampton",Democrat,AR,-0.982964683915548,0.563693804633743,TRUE
100,"Kennedy, Edward Moore (Ted)",Democrat,MA,-0.9901520859373779,0.4645557270854923,TRUE
100,"Pell, Claiborne De Borda",Democrat,RI,-0.9999235639508574,0.36273363744216525,TRUE
100,"Riegle, Donald Wayne, Jr.",Democrat,MI,-0.9843748408179029,0.44112573608481576,TRUE
100,"Roth, William Victor, Jr.",Republican,DE,0.4726486272075643,0.2787504017434983,TRUE
100,"Hatfield, Mark Odom",Republican,OR,-0.5292774634781902,-0.408471897992457,TRUE
100,"Hollings, Ernest Frederick",Democrat,SC,-0.9254042969764212,0.514593472931655,TRUE
100,"Weicker, Lowell Palmer, Jr.",Republican,CT,-0.8003118728635794,0.11589747417230534,TRUE
100,"Melcher, John",Democrat,MT,-0.9933409048426843,0.6396896731881367,TRUE
100,"Cranston, Alan",Democrat,CA,-0.9995103149980322,0.39093741797876835,TRUE
100,"Packwood, Robert William",Republican,OR,0.03680954179251472,-0.9033205670896715,TRUE
100,"Stevens, Theodore Fulton (Ted)",Republican,AK,0.8500280825902282,0.2586723223981342,TRUE
100,"Sarbanes, Paul Spyros",Democrat,MD,-0.9792342165699128,0.28276883710228295,TRUE
100,"Heinz, Henry John, Iii",Republican,PA,-0.3292124749203281,-0.27691532046168177,TRUE
100,"Breaux, John Berlinger",Democrat,LA,-0.9800709443538483,0.6036308935811134,TRUE
100,"Chiles, Lawton Mainor, Jr.",Democrat,FL,-0.9888612674926274,0.5996690290936519,TRUE
100,"Armstrong, William Lester",Republican,CO,0.9440609923284551,0.810353332742684,TRUE
100,"Cochran, William Thad",Republican,MS,0.9360216665418264,0.3791875095765562,TRUE
100,"Symms, Steven Douglas",Republican,ID,0.8346394983187009,1,TRUE
100,"Metzenbaum, Howard Morton",Democrat,OH,-0.9966980854947106,0.5289282040644168,TRUE
100,"Domenici, Pete Vichi",Republican,NM,0.8777250050810497,-0.11425592870351486,TRUE
100,"Helms, Jesse",Republican,NC,0.7155391310267125,0.9922181829197307,TRUE
100,"Johnston, John Bennett, Jr.",Democrat,LA,-0.9860527679274617,0.6402839899336457,TRUE
100,"Nunn, Samuel Augustus",Democrat,GA,-0.9735601109588266,0.494640239583628,TRUE
100,"Baucus, Max Sieben",Democrat,MT,-0.9902595751254238,0.5637868161208279,TRUE
100,"Dodd, Christopher John",Democrat,CT,-0.9955206637852771,0.5645385878431091,TRUE
100,"Grassley, Charles Ernest",Republican,IA,0.9398278352386495,0.3893616925561423,TRUE
100,"Harkin, Thomas Richard (Tom)",Democrat,IA,-0.9978708454279376,0.4789277129096572,TRUE
100,"Kasten, Robert Walter, Jr.",Republican,WI,0.9810999273228087,0.4237645620516617,TRUE
100,"Pressler, Larry Lee",Republican,SD,0.8979019370416836,0.650338005241075,TRUE
100,"Simon, Paul Martin",Democrat,IL,-0.9662135984288287,0.5805667974389619,TRUE
100,"Wirth, Timothy E.",Democrat,CO,-0.9900712286136683,0.47544923540600115,TRUE
100,"Bumpers, Dale",Democrat,AR,-0.989808161114523,0.6286004608678901,TRUE
100,"Ford, Wendell Hampton",Democrat,KY,-0.9800709443538483,0.6036308935811134,TRUE
100,"Garn, Edwin Jacob (Jake)",Republican,UT,0.9440609923284544,0.810353332742684,TRUE
100,"Glenn, John Herschel, Jr.",Democrat,OH,-0.9987800023908149,0.5669863297058872,TRUE
100,"Leahy, Patrick Joseph",Democrat,VT,-0.9890994595756024,0.2655366360434337,TRUE
100,"Gore, Albert Arnold, Jr.",Democrat,TN,-0.9666885861590929,0.6084177035460605,TRUE
100,"Mikulski, Barbara Ann",Democrat,MD,-0.9915150978077125,0.3816209459914699,TRUE
100,"Quayle, James Danforth (Dan)",Republican,IN,1,0.5344947925298711,TRUE
100,"Trible, Paul Seward, Jr.",Republican,VA,0.965616551935397,0.5993298293969431,TRUE
100,"Fowler, Wyche, Jr.",Democrat,GA,-0.9892811709571955,0.5435430554383944,TRUE
100,"Danforth, John Claggett",Republican,MO,0.7379973926647236,-0.41285166799944717,TRUE
100,"Deconcini, Dennis Webster",Democrat,AZ,-0.934658237275436,0.547207095116826,TRUE
100,"Hatch, Orrin Grant",Republican,UT,0.9708665330916102,0.6888367001527351,TRUE
100,"Lugar, Richard Green",Republican,IN,0.833526451574566,-0.04241176338368291,TRUE
100,"Moynihan, Daniel Patrick",Democrat,NY,-0.9643257852564128,0.19638197264537283,TRUE
100,"Sasser, James Ralph",Democrat,TN,-0.9800709443538482,0.6036308935811132,TRUE
100,"Wallop, Malcolm",Republican,WY,0.8697220439020692,0.9053697181882541,TRUE
100,"Daschle, Thomas Andrew",Democrat,SD,-1,0.5316562653063972,TRUE
100,"Gramm, William Philip (Phil)",Republican,TX,0.9076614375650947,0.8698706768098765,TRUE
100,"Shelby, Richard C.",Democrat,AL,-0.7541462453078007,0.4797452570930054,TRUE
100,"Boren, David Lyle",Democrat,OK,-0.9636758352557037,0.6238334327764996,TRUE
100,"Bradley, William Warren (Bill)",Democrat,NJ,-0.9706655766560259,0.2653773578050691,TRUE
100,"Durenberger, David Ferdinand",Republican,MN,-0.031226876277225313,-1,TRUE
100,"Exon, J. James",Democrat,NE,-0.9860527679274615,0.6402839899336459,TRUE
100,"Heflin, Howell Thomas",Democrat,AL,-0.4209333769026731,0.6251318915390829,TRUE
100,"Humphrey, Gordon John",Republican,NH,0.7991723009148202,0.9215198171535184,TRUE
100,"Kassebaum, Nancy Landon",Republican,KS,0.7076390942747066,-0.06134599559784948,TRUE
100,"Levin, Carl",Democrat,MI,-0.990580517448216,0.4634495556010154,TRUE
100,"Simpson, Alan Kooi",Republican,WY,0.9753934976200269,0.4646446265785913,TRUE
100,"Warner, John William",Republican,VA,0.8820210229106624,0.27959514432441956,TRUE
100,"Mitchell, George John",Democrat,ME,-0.9792342165699133,0.28276883710228295,TRUE
100,"D'amato, Alfonse Marcello",Republican,NY,0.6526279339953163,-0.20696641899771184,TRUE
100,"Dixon, Alan John",Democrat,IL,-0.9800709443538482,0.6036308935811132,TRUE
100,"Murkowski, Frank Hughes",Republican,AK,0.9784584937447816,0.4912804370710704,TRUE
100,"Nickles, Donald Lee",Republican,OK,0.9440609923284544,0.8103533327426837,TRUE
100,"Rudman, Warren Bruce",Republican,NH,0.9052752825708366,0.3596906258014665,TRUE
100,"Specter, Arlen",Republican,PA,-0.11938812690963851,-0.784427446788752,TRUE
100,"Bingaman, Jesse Francis, Jr. (Jeff)",Democrat,NM,-0.9888612674926275,0.5996690290936522,TRUE
100,"Hecht, Jacob Chic",Republican,NV,0.9440609923284551,0.810353332742684,TRUE
100,"Lautenberg, Frank Raleigh",Democrat,NJ,-0.9818862585684811,0.355366786247965,TRUE
100,"Wilson, Pete",Republican,CA,0.9434474074027401,0.5484861753095045,TRUE
100,"Evans, Daniel Jackson",Republican,WA,0.23130717172540405,-0.39572083410456815,TRUE
100,"Kerry, John Forbes",Democrat,MA,-0.9906377783595398,0.2964650103736708,TRUE
100,"Mcconnell, Addison Mitchell (Mitch)",Republican,KY,0.9459323549090659,0.3994322931830474,TRUE
100,"Rockefeller, John Davison Iv (Jay)",Democrat,WV,-0.9676199930791143,0.3748276889822133,TRUE
100,"Mccain, John Sidney, Iii",Republican,AZ,0.9878872468545266,0.6455620311317798,TRUE
100,"Reid, Harry",Democrat,NV,-0.9800709443538482,0.6036308935811132,TRUE
100,"Bond, Christopher Samuel (Kit)",Republican,MO,0.9937850601029581,0.4766978548971652,TRUE
100,"Conrad, Kent",Democrat,ND,-0.9907413359937499,0.6245425659906247,TRUE
100,"Graham, Daniel Robert (Bob)",Democrat,FL,-0.9581673757049552,0.40441594891675736,TRUE
100,"Sanford, (James) Terry",Democrat,NC,-0.9936192551852191,0.44752451883280564,TRUE
100,"Mcclure, James Albertus",Republican,ID,0.9396121379186959,0.7972836335630251,TRUE
100,"Cohen, William Sebastian",Republican,ME,-0.19214266134809077,-0.5756319612764993,TRUE
100,"Chafee, John Hubbard",Republican,RI,-0.5545829426909767,-0.7221473404453227,TRUE
100,"Boschwitz, Rudolph Eli (Rudy)",Republican,MN,0.881298192339846,-0.1557596734584693,TRUE
100,"Karnes, David Kemp",Republican,NE,0.9810519934286157,0.5759850045062826,TRUE
101,"Bentsen, Lloyd Millard, Jr.",Democrat,TX,0.9539040046992828,0.31359821305545243,TRUE
101,"Burdick, Quentin Northrup",Democrat,ND,0.9939426156251159,0.500704627832794,TRUE
101,"Byrd, Robert Carlyle",Democrat,WV,0.9310698821195091,0.4839201118036829,TRUE
101,"Inouye, Daniel Ken",Democrat,HI,0.9920365155976882,0.3784433575677695,TRUE
101,"Thurmond, James Strom",Republican,SC,-0.9837537347012804,0.5370472597062417,TRUE
101,"Dole, Robert Joseph",Republican,KS,-0.999999999999999,0.2806853687452777,TRUE
101,"Adams, Brockman (Brock)",Democrat,WA,0.9630898206047043,0.29690871198210544,TRUE
101,"Pryor, David Hampton",Democrat,AR,0.9891429214884155,0.3676254111068489,TRUE
101,"Kennedy, Edward Moore (Ted)",Democrat,MA,0.9551445515269485,0.32083172496459245,TRUE
101,"Pell, Claiborne De Borda",Democrat,RI,0.9872134405260877,0.36836547628423766,TRUE
101,"Mcclure, James Albertus",Republican,ID,-0.9378590157602898,0.7737080387263335,TRUE
101,"Riegle, Donald Wayne, Jr.",Democrat,MI,0.9920365155976905,0.3784433575677679,TRUE
101,"Roth, William Victor, Jr.",Republican,DE,-0.9363501724218293,0.7767803378096032,TRUE
101,"Hatfield, Mark Odom",Republican,OR,0.568466538755608,-0.18884738142142166,TRUE
101,"Hollings, Ernest Frederick",Democrat,SC,0.921312765870665,0.5068222772242683,TRUE
101,"Cranston, Alan",Democrat,CA,0.9720159877096308,0.35049847860086003,TRUE
101,"Packwood, Robert William",Republican,OR,0.029428723961265613,-1,TRUE
101,"Stevens, Theodore Fulton (Ted)",Republican,AK,-0.8385063057310874,-0.3554509438209288,TRUE
101,"Sarbanes, Paul Spyros",Democrat,MD,0.9872134405260877,0.36836547628424454,TRUE
101,"Heinz, Henry John, Iii",Republican,PA,-0.3149071352965497,-0.8555756336195469,TRUE
101,"Breaux, John Berlinger",Democrat,LA,0.9279062209007876,0.5725437840465479,TRUE
101,"Armstrong, William Lester",Republican,CO,-0.9054956029095352,0.8824069394430065,TRUE
101,"Cochran, William Thad",Republican,MS,-0.9817075217846535,0.22264378317418854,TRUE
101,"Cohen, William Sebastian",Republican,ME,0.19561223523786708,-0.8512371117050228,TRUE
101,"Lott, Chester Trent",Republican,MS,-0.9695467981787799,0.6913386819400436,TRUE
101,"Symms, Steven Douglas",Republican,ID,-0.9216344078442135,0.840552136809688,TRUE
101,"Metzenbaum, Howard Morton",Democrat,OH,0.9100069757810754,0.3987949065721854,TRUE
101,"Biden, Joseph Robinette, Jr.",Democrat,DE,0.9372456132357689,0.3186579683883888,TRUE
101,"Domenici, Pete Vichi",Republican,NM,-0.9076373604184982,0.016317090812230983,TRUE
101,"Helms, Jesse",Republican,NC,-0.8541255567247896,0.9748194881165912,TRUE
101,"Johnston, John Bennett, Jr.",Democrat,LA,0.9604084405238191,0.5602655699325847,TRUE
101,"Nunn, Samuel Augustus",Democrat,GA,0.9490667485970494,0.2810090709503039,TRUE
101,"Baucus, Max Sieben",Democrat,MT,0.944281023590499,0.5284019814844694,TRUE
101,"Dodd, Christopher John",Democrat,CT,0.9628182419436064,0.30050042988555337,TRUE
101,"Grassley, Charles Ernest",Republican,IA,-0.9526448760883006,0.7527269507171992,TRUE
101,"Harkin, Thomas Richard (Tom)",Democrat,IA,0.9242319042564642,0.39195840329858056,TRUE
101,"Jeffords, James Merrill",Republican,VT,0.6275208904530882,-0.5136570662746498,TRUE
101,"Kasten, Robert Walter, Jr.",Republican,WI,-0.9590877260187453,0.4417584897051745,TRUE
101,"Pressler, Larry Lee",Republican,SD,-0.8373001783807219,1,TRUE
101,"Simon, Paul Martin",Democrat,IL,0.9635515851117191,0.33045915746628607,TRUE
101,"Wirth, Timothy E.",Democrat,CO,0.9722585857671371,0.32111672045495365,TRUE
101,"Bumpers, Dale",Democrat,AR,0.9994595910890394,0.39849908930949574,TRUE
101,"Ford, Wendell Hampton",Democrat,KY,0.9381464275761939,0.5876656878970041,TRUE
101,"Garn, Edwin Jacob (Jake)",Republican,UT,-0.9833995961496587,0.635377503467621,TRUE
101,"Glenn, John Herschel, Jr.",Democrat,OH,0.9520046006044851,0.23454581438444833,TRUE
101,"Leahy, Patrick Joseph",Democrat,VT,0.9872134405260877,0.3683654762842443,TRUE
101,"Gore, Albert Arnold, Jr.",Democrat,TN,0.9813811474826277,0.2736592619147806,TRUE
101,"Mikulski, Barbara Ann",Democrat,MD,0.9837621330832849,0.41480463238344734,TRUE
101,"Fowler, Wyche, Jr.",Democrat,GA,0.9799780848777897,0.34496254622032807,TRUE
101,"Chafee, John Hubbard",Republican,RI,-0.4151861192641473,-0.8948911670337483,TRUE
101,"Danforth, John Claggett",Republican,MO,-0.870191104660728,-0.0955052410166013,TRUE
101,"Deconcini, Dennis Webster",Democrat,AZ,1,0.5574356470437576,TRUE
101,"Hatch, Orrin Grant",Republican,UT,-0.9821266648818867,0.49898617522526956,TRUE
101,"Lugar, Richard Green",Republican,IN,-0.9547748094619627,0.051682565993135254,TRUE
101,"Moynihan, Daniel Patrick",Democrat,NY,0.9517509931979988,0.3640870666038458,TRUE
101,"Sasser, James Ralph",Democrat,TN,0.9837621330832849,0.41480463238344734,TRUE
101,"Wallop, Malcolm",Republican,WY,-0.9195234152868641,0.8052313073375614,TRUE
101,"Daschle, Thomas Andrew",Democrat,SD,0.9994595910890394,0.39849908930949574,TRUE
101,"Gramm, William Philip (Phil)",Republican,TX,-0.9833995961496583,0.635377503467621,TRUE
101,"Shelby, Richard C.",Democrat,AL,0.6651508060895068,0.6461617634646204,TRUE
101,"Boren, David Lyle",Democrat,OK,0.6812311186142661,0.4727184276785972,TRUE
101,"Boschwitz, Rudolph Eli (Rudy)",Republican,MN,-1,0.2806853687452764,TRUE
101,"Bradley, William Warren (Bill)",Democrat,NJ,0.9001948032092468,0.38557967210630695,TRUE
101,"Durenberger, David Ferdinand",Republican,MN,-0.3850554007644532,-0.9575265249800494,TRUE
101,"Exon, J. James",Democrat,NE,0.7812619232143931,0.61173971203684,TRUE
101,"Heflin, Howell Thomas",Democrat,AL,0.42287225813420926,0.638892587311195,TRUE
101,"Humphrey, Gordon John",Republican,NH,-0.8896998139464599,0.9112923334940497,TRUE
101,"Kassebaum, Nancy Landon",Republican,KS,-0.819248928370985,-0.3376280632900486,TRUE
101,"Levin, Carl",Democrat,MI,0.9946997711762515,0.5159963549050028,TRUE
101,"Simpson, Alan Kooi",Republican,WY,-0.9916615935476935,0.16712618363455078,TRUE
101,"Warner, John William",Republican,VA,-0.9177134125639288,-0.00802721573577847,TRUE
101,"Mitchell, George John",Democrat,ME,0.9839864638544242,0.28280870321686935,TRUE
101,"Coats, Daniel Ray",Republican,IN,-0.9833995961496581,0.635377503467621,TRUE
101,"D'amato, Alfonse Marcello",Republican,NY,-0.7686786455280915,-0.2888096195848453,TRUE
101,"Dixon, Alan John",Democrat,IL,0.9471924973748764,0.4677826191449399,TRUE
101,"Gorton, Thomas Slade, Iii (Slade)",Republican,WA,-0.9786511975062179,0.06224345105564577,TRUE
101,"Murkowski, Frank Hughes",Republican,AK,-0.9921379820035875,0.41222009320263453,TRUE
101,"Nickles, Donald Lee",Republican,OK,-0.9681620133612019,0.6923032067944044,TRUE
101,"Rudman, Warren Bruce",Republican,NH,-0.8837862642544114,0.055761559294285945,TRUE
101,"Specter, Arlen",Republican,PA,-0.06737024050799212,-0.6872468342701329,TRUE
101,"Bingaman, Jesse Francis, Jr. (Jeff)",Democrat,NM,0.9686644495631762,0.3671381721151572,TRUE
101,"Lautenberg, Frank Raleigh",Democrat,NJ,0.9433738836819388,0.2608965429823278,TRUE
101,"Wilson, Pete",Republican,CA,-0.8573948755985039,0.10424291380837292,TRUE
101,"Kerry, John Forbes",Democrat,MA,0.9527757042489333,0.2872310306709349,TRUE
101,"Mcconnell, Addison Mitchell (Mitch)",Republican,KY,-0.9292464598425059,0.6974171273060388,TRUE
101,"Rockefeller, John Davison Iv (Jay)",Democrat,WV,0.9872247720980274,0.49663628453631103,TRUE
101,"Mack, Connie, Iii",Republican,FL,-0.9833995961496587,0.6353775034676208,TRUE
101,"Mccain, John Sidney, Iii",Republican,AZ,-0.9911800334998234,0.49824646677607065,TRUE
101,"Reid, Harry",Democrat,NV,0.9757905532759588,0.3361141349477381,TRUE
101,"Bond, Christopher Samuel (Kit)",Republican,MO,-0.9921379820035873,0.41222009320263453,TRUE
101,"Conrad, Kent",Democrat,ND,0.9484913393556611,0.5144755336811344,TRUE
101,"Graham, Daniel Robert (Bob)",Democrat,FL,0.9739789403266634,0.3826871922537505,TRUE
101,"Sanford, (James) Terry",Democrat,NC,0.9968054271531022,0.4595467732786638,TRUE
101,"Bryan, Richard H",Democrat,NV,0.9711828379878167,0.3467629837535162,TRUE
101,"Burns, Conrad",Republican,MT,-0.9833995961496587,0.6353775034676208,TRUE
101,"Kerrey, J. Robert",Democrat,NE,0.9994595910890391,0.39849908930949596,TRUE
101,"Kohl, Herbert H.",Democrat,WI,0.9866108699479343,0.2929545907695945,TRUE
101,"Lieberman, Joseph I.",Democrat,CT,0.9075289377686724,-0.0061551533864802055,TRUE
101,"Robb, Charles Spittal",Democrat,VA,0.9233553419597975,0.17181056180602372,TRUE
102,"Bentsen, Lloyd Millard, Jr.",Democrat,TX,0.9870418810173716,0.3796537658599539,TRUE
102,"Burdick, Quentin Northrup",Democrat,ND,0.9743591334574837,0.4285236685368021,TRUE
102,"Byrd, Robert Carlyle",Democrat,WV,0.9986295378390286,0.400895321637984,TRUE
102,"Inouye, Daniel Ken",Democrat,HI,0.9956405285738434,0.3465729101221904,TRUE
102,"Thurmond, James Strom",Republican,SC,-0.9779772553823809,0.4788840643961034,TRUE
102,"Dole, Robert Joseph",Republican,KS,-0.9785615726794344,0.29489348595346154,TRUE
102,"Adams, Brockman (Brock)",Democrat,WA,0.9896819026296657,0.39310565940909536,TRUE
102,"Pryor, David Hampton",Democrat,AR,0.9251683508059019,0.4165331032151047,TRUE
102,"Kennedy, Edward Moore (Ted)",Democrat,MA,0.9788990157889692,0.2614087844979094,TRUE
102,"Pell, Claiborne De Borda",Democrat,RI,0.9720047696523422,0.25486585465105316,TRUE
102,"Riegle, Donald Wayne, Jr.",Democrat,MI,0.9896819026296664,0.3931056594090945,TRUE
102,"Roth, William Victor, Jr.",Republican,DE,-0.9344227260487337,0.7516483281671744,TRUE
102,"Hatfield, Mark Odom",Republican,OR,0.15526647490190326,-0.9349867166318098,TRUE
102,"Hollings, Ernest Frederick",Democrat,SC,0.6117397165762011,0.02721517434704812,TRUE
102,"Packwood, Robert William",Republican,OR,-0.28167383802217016,-1,TRUE
102,"Stevens, Theodore Fulton (Ted)",Republican,AK,-0.928317067056312,-0.00895603607596629,TRUE
102,"Sarbanes, Paul Spyros",Democrat,MD,0.9896819026296664,0.39310565940909425,TRUE
102,"Breaux, John Berlinger",Democrat,LA,0.9415899275509498,0.2183141184494013,TRUE
102,"Cochran, William Thad",Republican,MS,-0.9811454886672042,0.34631263136819834,TRUE
102,"Cohen, William Sebastian",Republican,ME,-0.6516967834077012,-0.7228723505145301,TRUE
102,"Lott, Chester Trent",Republican,MS,-0.9503560143884362,0.6985251896013067,TRUE
102,"Symms, Steven Douglas",Republican,ID,-0.9008505863792603,0.8422363845317513,TRUE
102,"Metzenbaum, Howard Morton",Democrat,OH,0.9647824440285662,0.41681585753471406,TRUE
102,"Biden, Joseph Robinette, Jr.",Democrat,DE,0.9896819026296664,0.39310565940909425,TRUE
102,"Domenici, Pete Vichi",Republican,NM,-0.9647830940556488,-0.018052623024659598,TRUE
102,"Helms, Jesse",Republican,NC,-0.7894162166111687,1,TRUE
102,"Johnston, John Bennett, Jr.",Democrat,LA,0.9256702379385835,0.10508981105839643,TRUE
102,"Nunn, Samuel Augustus",Democrat,GA,0.9914456536889995,0.35058941065304694,TRUE
102,"Baucus, Max Sieben",Democrat,MT,0.9956405285738428,0.3465729101221904,TRUE
102,"Dodd, Christopher John",Democrat,CT,0.99603480434786,0.3888282312091964,TRUE
102,"Grassley, Charles Ernest",Republican,IA,-0.9464596854510785,0.5300866471357792,TRUE
102,"Harkin, Thomas Richard (Tom)",Democrat,IA,0.9489856043555673,0.457097291950203,TRUE
102,"Jeffords, James Merrill",Republican,VT,0.6625136447910029,-0.3162713357217777,TRUE
102,"Kasten, Robert Walter, Jr.",Republican,WI,-0.9721151959914285,0.44183604164681767,TRUE
102,"Pressler, Larry Lee",Republican,SD,-0.9503560143884362,0.6985251896013067,TRUE
102,"Simon, Paul Martin",Democrat,IL,0.9896819026296666,0.39310565940909425,TRUE
102,"Wirth, Timothy E.",Democrat,CO,0.9690785998508427,0.4501041651069093,TRUE
102,"Bumpers, Dale",Democrat,AR,0.998212823119079,0.3585434538309187,TRUE
102,"Ford, Wendell Hampton",Democrat,KY,0.9555212859810742,0.22457004367761813,TRUE
102,"Garn, Edwin Jacob (Jake)",Republican,UT,-0.9503560143884362,0.6985251896013067,TRUE
102,"Glenn, John Herschel, Jr.",Democrat,OH,0.99603480434786,0.3888282312091962,TRUE
102,"Leahy, Patrick Joseph",Democrat,VT,0.9896819026296666,0.39310565940909425,TRUE
102,"Akaka, Daniel Kahikina",Democrat,HI,0.9788990157889688,0.2614087844979083,TRUE
102,"Gore, Albert Arnold, Jr.",Democrat,TN,0.9623502970486011,0.3766751918592406,TRUE
102,"Mikulski, Barbara Ann",Democrat,MD,0.9896819026296668,0.39310565940909425,TRUE
102,"Fowler, Wyche, Jr.",Democrat,GA,0.998212823119079,0.35854345383091846,TRUE
102,"Chafee, John Hubbard",Republican,RI,-0.4204850770363565,-0.9858423047867277,TRUE
